ip,date_time,request,step,session,user_id
cbd-203-51-16-137.ns,26/Sep/2017:10:55:46,/newfarm/,1,1745,1745
cbd-203-51-16-137.ns,26/Sep/2017:10:58:10,/newfarm/,10,1745,1745
cbd-203-45-207-6.qld,26/Sep/2017:11:29:06,/newfarm/,1,1747,1747
cbd-203-45-207-6.qld,26/Sep/2017:11:31:23,/newfarm/,9,1747,1747
chtax17-070.dialup.o,26/Sep/2017:12:18:15,/newfarm/,1,1748,1748
chtax17-070.dialup.o,26/Sep/2017:12:20:09,/newfarm/,6,1748,1748
220-253-105-48.tas.n,26/Sep/2017:12:51:27,/newfarm/,2,1750,1750
cbd-138-217-184-29.q,26/Sep/2017:13:37:23,/newfarm/,1,1752,1752
nsw-210-211-69-014.d,26/Sep/2017:15:44:17,/newfarm/,1,1765,1765
aadsl-67-238.swiftadsl,26/Sep/2017:21:08:29,/newfarm/,1,1777,1777
cbd-203-45-198-163.q,27/Sep/2017:13:48:46,/newfarm/,1,1807,1807
cbd-203-63-194-151.e,27/Sep/2017:16:12:00,/newfarm/,1,1812,1812
cache5.syd.ops.aspac,28/Sep/2017:01:32:41,/newfarm/,1,1817,1817
sv-spider.looksmart.c,28/Sep/2017:10:59:22,/newfarm/,1,1825,1825
cbd-144-133-214-98.q,28/Sep/2017:13:49:45,/newfarm/,1,1829,1829
cbd-144-133-214-98.q,28/Sep/2017:13:49:54,/newfarm/,2,1829,1829
bri-pr1.tpgi.com.au,28/Sep/2017:17:02:23,/newfarm/,1,1834,1834
ess-p-144-138-69-93.,28/Sep/2017:17:30:10,/newfarm/,4,1835,1835
ess-p-144-138-69-93.,28/Sep/2017:17:31:40,/newfarm/,13,1835,1835
cbd-60-231-95-53.qld,28/Sep/2017:20:14:06,/newfarm/,3,1842,1842
cr1.sensis.com.au,29/Sep/2017:05:25:59,/newfarm/,11,1878,1878
lj2271.inktomisearch,29/Sep/2017:05:37:34,/newfarm/,2,1880,1880
cbd-144-131-212-106.,29/Sep/2017:12:03:58,/newfarm/,15,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:06:42,/newfarm/,27,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:09:20,/newfarm/,34,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:15:34,/newfarm/,60,1887,1887
cbd-144-133-217-37.q,29/Sep/2017:13:46:23,/newfarm/,1,1889,1889
wooax17-a133.dialup.,29/Sep/2017:15:07:40,/newfarm/,1,1891,1891
adsl-202-173-145-138.,29/Sep/2017:15:58:08,/newfarm/,2,1892,1892
cbd-143-238-175-249.,29/Sep/2017:22:02:24,/newfarm/,1,1898,1898
cbd-61-9-206-122.nsw,30/Sep/2017:14:41:18,/newfarm/,1,1918,1918
058.a.001.cns.iprimu,30/Sep/2017:16:39:41,/newfarm/,1,1921,1921
chrax9-b015.dialup.o,30/Sep/2017:17:31:08,/newfarm/,3,1922,1922
cbd-144-137-148-31.q,31/Sep/2017:01:08:21,/newfarm/,1,1931,1931
220-244-216-214-qld.,31/Sep/2017:03:16:32,/newfarm/,1,1932,1932
220-244-216-214-qld.,31/Sep/2017:03:18:19,/newfarm/,8,1932,1932
173.014.adsl.brs.ipri,31/Sep/2017:10:24:12,/newfarm/,1,1938,1938
210-0-71-149.nexnet.,21/Aug/2017:15:08:36,/newfarm/aboutus,8,135,135
114.a.001.brs.iprimu,21/Aug/2017:23:43:29,/newfarm/aboutus,14,152,152
210-0-71-145.nexnet.,22/Aug/2017:11:23:34,/newfarm/aboutus,11,177,177
210-0-71-149.nexnet.,22/Aug/2017:11:34:14,/newfarm/aboutus,1,182,182
cbd-147-10-80-62.qld,27/Aug/2017:06:40:51,/newfarm/aboutus,14,338,338
cbd-60-231-80-137.ql,27/Aug/2017:16:14:53,/newfarm/aboutus,6,370,370
client-200.106.108.1,05/Sep/2017:08:45:49,/newfarm/aboutus,8,671,671
bri-pow-pr3.tpgi.com,06/Sep/2017:13:06:07,/newfarm/aboutus,9,740,740
bri-pow-pr3.tpgi.com,06/Sep/2017:13:06:38,/newfarm/aboutus,14,740,740
mynah0.connect.com.a,06/Sep/2017:13:28:28,/newfarm/aboutus,1,752,752
myeah0.connect.com.a,06/Sep/2017:13:33:06,/newfarm/aboutus,2,754,754
cbd-203-45-253-10.ql,07/Sep/2017:11:15:24,/newfarm/aboutus,7,806,806
cbd-203-45-253-10.ql,07/Sep/2017:12:08:40,/newfarm/aboutus,3,809,809
cbd-203-45-253-10.ql,07/Sep/2017:12:23:03,/newfarm/aboutus,1,812,812
surtek.lnk.telstra.n,10/Sep/2017:13:41:19,/newfarm/aboutus,6,927,927
203-173-23-22.dyn.ii,10/Sep/2017:21:37:28,/newfarm/aboutus,4,956,956
proxy1.library.uq.ed,11/Sep/2017:17:49:19,/newfarm/aboutus,4,981,981
203.84.69.21.in-addr,16/Sep/2017:19:41:45,/newfarm/aboutus,5,1239,1239
203.84.69.21.in-addr,16/Sep/2017:19:51:11,/newfarm/aboutus,17,1239,1239
203.84.69.21.in-addr,16/Sep/2017:21:14:13,/newfarm/aboutus,2,1241,1241
203.84.69.21.in-addr,16/Sep/2017:21:14:19,/newfarm/aboutus,3,1241,1241
c220-237-78-13.kelvn,17/Sep/2017:16:52:43,/newfarm/aboutus,5,1275,1275
cbd000c4176caa7-cm00,19/Sep/2017:12:16:09,/newfarm/aboutus,5,1357,1357
cbd-138-130-200-223.,19/Sep/2017:13:30:55,/newfarm/aboutus,7,1363,1363
c220-237-94-169.ipsw,23/Sep/2017:20:30:08,/newfarm/aboutus,20,1572,1572
mail02.brambles.com,24/Sep/2017:16:32:16,/newfarm/aboutus,6,1624,1624
c210-49-128-19.fitzg,24/Sep/2017:19:43:59,/newfarm/aboutus,11,1629,1629
brisinsite2.pmpdigit,25/Sep/2017:09:25:13,/newfarm/aboutus,1,1660,1660
cbd-60-231-95-53.qld,28/Sep/2017:20:14:47,/newfarm/aboutus,5,1842,1842
cbd-144-131-212-106.,29/Sep/2017:12:13:17,/newfarm/aboutus,47,1887,1887
210-0-71-149.nexnet.,21/Aug/2017:15:08:36,/newfarm/aboutus/,9,135,135
114.a.001.brs.iprimu,21/Aug/2017:23:43:29,/newfarm/aboutus/,15,152,152
210-0-71-145.nexnet.,22/Aug/2017:11:23:34,/newfarm/aboutus/,12,177,177
210-0-71-149.nexnet.,22/Aug/2017:11:34:14,/newfarm/aboutus/,2,182,182
cbd-147-10-80-62.qld,27/Aug/2017:06:40:51,/newfarm/aboutus/,15,338,338
cbd-60-231-80-137.ql,27/Aug/2017:16:14:54,/newfarm/aboutus/,7,370,370
client-200.106.108.1,05/Sep/2017:08:45:50,/newfarm/aboutus/,9,671,671
client-200.106.108.1,05/Sep/2017:08:58:45,/newfarm/aboutus/,3,674,674
bri-pow-pr3.tpgi.com,06/Sep/2017:13:06:07,/newfarm/aboutus/,10,740,740
myponga0.connect.com,06/Sep/2017:13:28:28,/newfarm/aboutus/,1,753,753
cbd-203-45-253-10.ql,07/Sep/2017:11:15:24,/newfarm/aboutus/,8,806,806
cbd-203-45-253-10.ql,07/Sep/2017:12:08:40,/newfarm/aboutus/,4,809,809
surtek.lnk.telstra.n,10/Sep/2017:13:41:19,/newfarm/aboutus/,7,927,927
203-173-23-22.dyn.ii,10/Sep/2017:21:37:28,/newfarm/aboutus/,5,956,956
proxy1.library.uq.ed,11/Sep/2017:17:49:19,/newfarm/aboutus/,5,981,981
203.84.69.21.in-addr,16/Sep/2017:19:41:45,/newfarm/aboutus/,6,1239,1239
c220-237-78-13.kelvn,17/Sep/2017:16:52:43,/newfarm/aboutus/,6,1275,1275
cbd000c4176caa7-cm00,19/Sep/2017:12:16:09,/newfarm/aboutus/,6,1357,1357
cbd-138-130-200-223.,19/Sep/2017:13:30:55,/newfarm/aboutus/,8,1363,1363
c220-237-94-169.ipsw,23/Sep/2017:20:30:08,/newfarm/aboutus/,21,1572,1572
mail02.brambles.com,24/Sep/2017:16:32:17,/newfarm/aboutus/,7,1624,1624
c210-49-128-19.fitzg,24/Sep/2017:19:44:00,/newfarm/aboutus/,12,1629,1629
brisinsite2.pmpdigit,25/Sep/2017:09:25:13,/newfarm/aboutus/,2,1660,1660
cbd-60-231-95-53.qld,28/Sep/2017:20:14:47,/newfarm/aboutus/,6,1842,1842
cbd-144-131-212-106.,29/Sep/2017:12:13:17,/newfarm/aboutus/,48,1887,1887
lj2177.inktomisearch,20/Aug/2017:04:24:19,/newfarm/contact,1,79,79
msnbot.msn.com,21/Aug/2017:00:51:29,/newfarm/contact,2,114,114
210-0-71-149.nexnet.,21/Aug/2017:15:09:16,/newfarm/contact,11,135,135
114.a.001.brs.iprimu,21/Aug/2017:23:43:43,/newfarm/contact,16,152,152
msnbot.msn.com,22/Aug/2017:01:02:48,/newfarm/contact,1,154,154
msnbot.msn.com,23/Aug/2017:02:04:16,/newfarm/contact,2,201,201
cbd-203-45-149-96.ql,23/Aug/2017:08:31:58,/newfarm/contact,6,216,216
210-0-71-141.nexnet.,23/Aug/2017:13:00:23,/newfarm/contact,9,222,222
210-0-71-141.nexnet.,23/Aug/2017:13:06:55,/newfarm/contact,16,222,222
msnbot.msn.com,24/Aug/2017:04:10:14,/newfarm/contact,2,234,234
209.167.50.22,24/Aug/2017:15:06:12,/newfarm/contact,19,245,245
msnbot.msn.com,25/Aug/2017:06:13:49,/newfarm/contact,4,259,259
msnbot.msn.com,26/Aug/2017:07:27:57,/newfarm/contact,2,291,291
cbd-60-231-80-137.ql,27/Aug/2017:16:14:57,/newfarm/contact,8,370,370
msnbot.msn.com,28/Aug/2017:09:50:43,/newfarm/contact,3,395,395
spider23-public.alexa,29/Aug/2017:09:13:25,/newfarm/contact,1,469,469
msnbot.msn.com,29/Aug/2017:11:09:57,/newfarm/contact,2,471,471
lj2177.inktomisearch,30/Aug/2017:09:22:48,/newfarm/contact,1,525,525
msnbot.msn.com,30/Aug/2017:12:53:13,/newfarm/contact,3,530,530
202-172-126-30.cbd.q,30/Aug/2017:16:05:28,/newfarm/contact,9,534,534
220-253-93-132.qld.n,02/Sep/2017:13:28:53,/newfarm/contact,7,577,577
msnbot.msn.com,02/Sep/2017:17:49:23,/newfarm/contact,2,584,584
mailef.switch.aust.c,03/Sep/2017:11:18:04,/newfarm/contact,5,599,599
spider-66-249-66-102.,04/Sep/2017:07:16:47,/newfarm/contact,4,616,616
msnbot.msn.com,04/Sep/2017:21:01:17,/newfarm/contact,2,656,656
8-9745.san2.attens.n,04/Sep/2017:23:03:13,/newfarm/contact,26,662,662
client-200.106.108.1,05/Sep/2017:08:45:29,/newfarm/contact,6,671,671
client-200.106.108.1,05/Sep/2017:08:48:00,/newfarm/contact,14,671,671
smtp.virginblue.com.,05/Sep/2017:15:56:12,/newfarm/contact,1,698,698
dc-192-85.bpb.bigpon,05/Sep/2017:16:10:33,/newfarm/contact,9,699,699
dc-196-101.bpb.bigpo,05/Sep/2017:16:56:44,/newfarm/contact,1,703,703
bri-pow-pr3.tpgi.com,06/Sep/2017:13:06:40,/newfarm/contact,15,740,740
myponga0.connect.com,06/Sep/2017:13:28:31,/newfarm/contact,2,753,753
myeah0.connect.com.a,06/Sep/2017:13:33:15,/newfarm/contact,3,754,754
mynah0.connect.com.a,06/Sep/2017:13:47:08,/newfarm/contact,1,755,755
dc-194-162.bpb.bigpo,06/Sep/2017:14:03:51,/newfarm/contact,1,757,757
smtp.virginblue.com.,06/Sep/2017:17:41:23,/newfarm/contact,5,776,776
cbd-203-45-253-10.ql,07/Sep/2017:11:15:39,/newfarm/contact,9,806,806
cbd-203-45-253-10.ql,07/Sep/2017:11:15:54,/newfarm/contact,12,806,806
egspd42466.ask.com,07/Sep/2017:11:42:32,/newfarm/contact,1,807,807
cbd-203-45-253-10.ql,07/Sep/2017:12:23:07,/newfarm/contact,2,812,812
lj2177.inktomisearch,07/Sep/2017:22:15:06,/newfarm/contact,1,829,829
107.a.004.brs.iprimu,08/Sep/2017:00:17:44,/newfarm/contact,17,836,836
msnbot.msn.com,08/Sep/2017:12:45:43,/newfarm/contact,2,848,848
203.94.198.143,08/Sep/2017:22:03:29,/newfarm/contact,3,862,862
msnbot.msn.com,09/Sep/2017:14:07:15,/newfarm/contact,1,888,888
surtek.lnk.telstra.n,10/Sep/2017:13:42:11,/newfarm/contact,8,927,927
proxy2-mercury.net.q,10/Sep/2017:13:51:46,/newfarm/contact,3,928,928
msnbot.msn.com,10/Sep/2017:16:07:40,/newfarm/contact,2,942,942
203-173-23-22.dyn.ii,10/Sep/2017:21:41:40,/newfarm/contact,7,956,956
proxy1.library.uq.ed,11/Sep/2017:17:49:28,/newfarm/contact,6,981,981
msnbot.msn.com,11/Sep/2017:19:32:48,/newfarm/contact,2,989,989
adsl-220-235-70-98.ql,11/Sep/2017:21:40:19,/newfarm/contact,7,993,993
cbd-203-45-149-96.ql,12/Sep/2017:10:32:21,/newfarm/contact,6,1016,1016
cbd-203-45-149-96.ql,12/Sep/2017:15:29:45,/newfarm/contact,4,1026,1026
msnbot.msn.com,12/Sep/2017:23:08:59,/newfarm/contact,2,1037,1037
msnbot.msn.com,14/Sep/2017:00:17:42,/newfarm/contact,2,1083,1083
lj2177.inktomisearch,15/Sep/2017:10:15:14,/newfarm/contact,1,1145,1145
msnbot.msn.com,15/Sep/2017:11:16:41,/newfarm/contact,2,1153,1153
msnbot.msn.com,16/Sep/2017:13:07:24,/newfarm/contact,2,1205,1205
cbd-147-10-92-80.qld,16/Sep/2017:15:04:12,/newfarm/contact,12,1226,1226
203.84.69.21.in-addr,16/Sep/2017:19:42:28,/newfarm/contact,13,1239,1239
203.84.69.21.in-addr,16/Sep/2017:21:09:35,/newfarm/contact,1,1241,1241
203.84.69.21.in-addr,16/Sep/2017:21:14:20,/newfarm/contact,4,1241,1241
c220-237-78-13.kelvn,16/Sep/2017:22:50:46,/newfarm/contact,10,1245,1245
cbd-61-9-215-107.qld,17/Sep/2017:11:35:44,/newfarm/contact,10,1259,1259
msnbot.msn.com,17/Sep/2017:13:45:28,/newfarm/contact,2,1267,1267
c220-237-78-13.kelvn,17/Sep/2017:16:52:41,/newfarm/contact,3,1275,1275
c220-237-78-13.kelvn,17/Sep/2017:16:52:54,/newfarm/contact,7,1275,1275
c220-237-78-13.kelvn,17/Sep/2017:16:53:12,/newfarm/contact,8,1275,1275
msnbot.msn.com,18/Sep/2017:17:29:11,/newfarm/contact,2,1321,1321
msnbot.msn.com,18/Sep/2017:20:11:42,/newfarm/contact,3,1325,1325
adsl-202-173-188-99.q,19/Sep/2017:21:37:51,/newfarm/contact,13,1388,1388
220-244-147-226-qld.,19/Sep/2017:22:19:10,/newfarm/contact,7,1389,1389
msnbot.msn.com,19/Sep/2017:23:05:04,/newfarm/contact,3,1391,1391
visp.inabox.net,20/Sep/2017:16:50:19,/newfarm/contact,19,1424,1424
msnbot.msn.com,21/Sep/2017:00:58:24,/newfarm/contact,2,1438,1438
cbd-61-9-215-107.qld,21/Sep/2017:11:58:16,/newfarm/contact,6,1457,1457
msnbot.msn.com,22/Sep/2017:03:05:22,/newfarm/contact,2,1481,1481
lj2177.inktomisearch,22/Sep/2017:23:09:14,/newfarm/contact,1,1527,1527
msnbot.msn.com,23/Sep/2017:06:32:44,/newfarm/contact,3,1538,1538
c220-237-94-169.ipsw,23/Sep/2017:20:30:12,/newfarm/contact,23,1572,1572
msnbot.msn.com,24/Sep/2017:09:33:23,/newfarm/contact,1,1597,1597
cbd-25-232.adsl.onthe,24/Sep/2017:11:05:53,/newfarm/contact,3,1615,1615
msnbot.msn.com,24/Sep/2017:12:47:49,/newfarm/contact,3,1618,1618
msnbot.msn.com,24/Sep/2017:13:24:15,/newfarm/contact,7,1618,1618
c210-49-128-19.fitzg,24/Sep/2017:19:44:12,/newfarm/contact,13,1629,1629
ppp30-115.lns1.syd2.,25/Sep/2017:14:58:07,/newfarm/contact,1,1690,1690
msnbot.msn.com,25/Sep/2017:22:46:45,/newfarm/contact,2,1707,1707
egspd42466.ask.com,26/Sep/2017:10:25:38,/newfarm/contact,2,1742,1742
cbd-203-51-16-137.ns,26/Sep/2017:10:56:04,/newfarm/contact,3,1745,1745
msnbot.msn.com,27/Sep/2017:04:24:47,/newfarm/contact,1,1793,1793
msnbot.msn.com,28/Sep/2017:12:14:46,/newfarm/contact,3,1826,1826
msnbot.msn.com,28/Sep/2017:15:27:28,/newfarm/contact,2,1833,1833
cr1.sensis.com.au,29/Sep/2017:05:28:13,/newfarm/contact,18,1878,1878
lj2177.inktomisearch,20/Aug/2017:04:24:19,/newfarm/contact/,2,79,79
msnbot.msn.com,21/Aug/2017:00:53:17,/newfarm/contact/,3,114,114
210-0-71-149.nexnet.,21/Aug/2017:15:09:16,/newfarm/contact/,12,135,135
114.a.001.brs.iprimu,21/Aug/2017:23:43:44,/newfarm/contact/,17,152,152
msnbot.msn.com,22/Aug/2017:01:21:50,/newfarm/contact/,2,154,154
msnbot.msn.com,23/Aug/2017:02:25:00,/newfarm/contact/,1,203,203
msnbot.msn.com,23/Aug/2017:03:36:25,/newfarm/contact/,2,208,208
msnbot.msn.com,23/Aug/2017:06:01:06,/newfarm/contact/,2,212,212
cbd-203-45-149-96.ql,23/Aug/2017:08:31:58,/newfarm/contact/,7,216,216
210-0-71-141.nexnet.,23/Aug/2017:13:00:23,/newfarm/contact/,10,222,222
msnbot.msn.com,24/Aug/2017:04:19:56,/newfarm/contact/,3,234,234
209.167.50.22,24/Aug/2017:15:07:27,/newfarm/contact/,24,245,245
msnbot.msn.com,25/Aug/2017:06:14:25,/newfarm/contact/,5,259,259
msnbot.msn.com,26/Aug/2017:07:33:44,/newfarm/contact/,3,291,291
cbd-60-231-80-137.ql,27/Aug/2017:16:14:57,/newfarm/contact/,9,370,370
msnbot.msn.com,28/Aug/2017:10:02:28,/newfarm/contact/,5,395,395
msnbot.msn.com,29/Aug/2017:11:11:01,/newfarm/contact/,3,471,471
lj2177.inktomisearch,30/Aug/2017:09:22:49,/newfarm/contact/,2,525,525
msnbot.msn.com,30/Aug/2017:12:59:09,/newfarm/contact/,5,530,530
202-172-126-30.cbd.q,30/Aug/2017:16:05:28,/newfarm/contact/,10,534,534
spider23-public.alexa,02/Sep/2017:02:40:08,/newfarm/contact/,2,575,575
220-253-93-132.qld.n,02/Sep/2017:13:28:53,/newfarm/contact/,8,577,577
msnbot.msn.com,02/Sep/2017:17:51:20,/newfarm/contact/,3,584,584
mailef.switch.aust.c,03/Sep/2017:11:18:05,/newfarm/contact/,6,599,599
spider-66-249-66-102.,04/Sep/2017:07:16:47,/newfarm/contact/,3,616,616
spider-66-249-66-102.,04/Sep/2017:07:16:48,/newfarm/contact/,5,616,616
msnbot.msn.com,04/Sep/2017:21:17:05,/newfarm/contact/,1,658,658
8-9745.san2.attens.n,04/Sep/2017:23:03:28,/newfarm/contact/,27,662,662
client-200.106.108.1,05/Sep/2017:08:45:30,/newfarm/contact/,7,671,671
client-200.106.108.1,05/Sep/2017:08:58:55,/newfarm/contact/,4,674,674
smtp.virginblue.com.,05/Sep/2017:15:56:13,/newfarm/contact/,2,698,698
dc-192-85.bpb.bigpon,05/Sep/2017:16:10:34,/newfarm/contact/,10,699,699
dc-196-101.bpb.bigpo,05/Sep/2017:16:56:44,/newfarm/contact/,2,703,703
bri-pow-pr3.tpgi.com,06/Sep/2017:13:06:40,/newfarm/contact/,16,740,740
myeah0.connect.com.a,06/Sep/2017:13:28:31,/newfarm/contact/,1,754,754
dc-194-162.bpb.bigpo,06/Sep/2017:14:03:51,/newfarm/contact/,2,757,757
smtp.virginblue.com.,06/Sep/2017:17:41:23,/newfarm/contact/,6,776,776
cbd-203-45-253-10.ql,07/Sep/2017:11:15:39,/newfarm/contact/,10,806,806
egspd42466.ask.com,07/Sep/2017:11:42:46,/newfarm/contact/,2,807,807
cbd-203-45-253-10.ql,07/Sep/2017:12:23:07,/newfarm/contact/,3,812,812
lj2177.inktomisearch,07/Sep/2017:22:15:07,/newfarm/contact/,2,829,829
107.a.004.brs.iprimu,08/Sep/2017:00:17:44,/newfarm/contact/,18,836,836
msnbot.msn.com,08/Sep/2017:12:53:08,/newfarm/contact/,3,848,848
203.94.198.143,08/Sep/2017:22:03:31,/newfarm/contact/,4,862,862
msnbot.msn.com,09/Sep/2017:14:17:27,/newfarm/contact/,1,890,890
surtek.lnk.telstra.n,10/Sep/2017:13:42:12,/newfarm/contact/,9,927,927
proxy2-mercury.net.q,10/Sep/2017:13:51:46,/newfarm/contact/,4,928,928
msnbot.msn.com,10/Sep/2017:16:19:38,/newfarm/contact/,3,942,942
203-173-23-22.dyn.ii,10/Sep/2017:21:41:40,/newfarm/contact/,8,956,956
proxy1.library.uq.ed,11/Sep/2017:17:49:28,/newfarm/contact/,7,981,981
msnbot.msn.com,11/Sep/2017:20:05:14,/newfarm/contact/,2,991,991
adsl-220-235-70-98.ql,11/Sep/2017:21:40:19,/newfarm/contact/,8,993,993
cbd-203-45-149-96.ql,12/Sep/2017:10:32:21,/newfarm/contact/,7,1016,1016
cbd-203-45-149-96.ql,12/Sep/2017:15:29:45,/newfarm/contact/,5,1026,1026
msnbot.msn.com,12/Sep/2017:23:29:17,/newfarm/contact/,6,1037,1037
msnbot.msn.com,14/Sep/2017:00:38:09,/newfarm/contact/,2,1086,1086
lj2177.inktomisearch,15/Sep/2017:10:15:14,/newfarm/contact/,2,1145,1145
msnbot.msn.com,15/Sep/2017:11:38:00,/newfarm/contact/,1,1156,1156
msnbot.msn.com,16/Sep/2017:13:29:31,/newfarm/contact/,2,1208,1208
cbd-147-10-92-80.qld,16/Sep/2017:15:04:13,/newfarm/contact/,13,1226,1226
203.84.69.21.in-addr,16/Sep/2017:19:42:28,/newfarm/contact/,14,1239,1239
c220-237-78-13.kelvn,16/Sep/2017:22:50:46,/newfarm/contact/,11,1245,1245
cbd-138-217-99-38.vi,17/Sep/2017:07:35:24,/newfarm/contact/,1,1249,1249
cbd-138-217-99-38.vi,17/Sep/2017:07:35:24,/newfarm/contact/,2,1249,1249
cbd-61-9-215-107.qld,17/Sep/2017:11:35:44,/newfarm/contact/,11,1259,1259
msnbot.msn.com,17/Sep/2017:14:09:31,/newfarm/contact/,6,1267,1267
c220-237-78-13.kelvn,17/Sep/2017:16:52:41,/newfarm/contact/,4,1275,1275
msnbot.msn.com,18/Sep/2017:18:17:27,/newfarm/contact/,1,1323,1323
msnbot.msn.com,18/Sep/2017:21:13:32,/newfarm/contact/,1,1328,1328
adsl-202-173-188-99.q,19/Sep/2017:21:37:51,/newfarm/contact/,14,1388,1388
220-244-147-226-qld.,19/Sep/2017:22:19:10,/newfarm/contact/,8,1389,1389
msnbot.msn.com,19/Sep/2017:23:37:09,/newfarm/contact/,2,1393,1393
visp.inabox.net,20/Sep/2017:16:50:19,/newfarm/contact/,20,1424,1424
msnbot.msn.com,21/Sep/2017:01:21:08,/newfarm/contact/,4,1438,1438
cbd-61-9-215-107.qld,21/Sep/2017:11:58:17,/newfarm/contact/,7,1457,1457
msnbot.msn.com,22/Sep/2017:03:48:12,/newfarm/contact/,5,1481,1481
lj2177.inktomisearch,22/Sep/2017:23:09:15,/newfarm/contact/,2,1527,1527
msnbot.msn.com,23/Sep/2017:07:37:47,/newfarm/contact/,3,1542,1542
c220-237-94-169.ipsw,23/Sep/2017:20:30:12,/newfarm/contact/,24,1572,1572
cbd-25-232.adsl.onthe,24/Sep/2017:11:05:54,/newfarm/contact/,4,1615,1615
msnbot.msn.com,24/Sep/2017:13:09:21,/newfarm/contact/,5,1618,1618
msnbot.msn.com,24/Sep/2017:15:23:42,/newfarm/contact/,3,1622,1622
msnbot.msn.com,24/Sep/2017:15:34:25,/newfarm/contact/,5,1622,1622
msnbot.msn.com,24/Sep/2017:15:35:46,/newfarm/contact/,6,1622,1622
c210-49-128-19.fitzg,24/Sep/2017:19:44:12,/newfarm/contact/,14,1629,1629
ppp30-115.lns1.syd2.,25/Sep/2017:14:58:07,/newfarm/contact/,2,1690,1690
msnbot.msn.com,25/Sep/2017:23:39:11,/newfarm/contact/,5,1707,1707
egspd42466.ask.com,26/Sep/2017:10:25:51,/newfarm/contact/,3,1742,1742
cbd-203-51-16-137.ns,26/Sep/2017:10:56:05,/newfarm/contact/,4,1745,1745
msnbot.msn.com,27/Sep/2017:05:33:49,/newfarm/contact/,3,1793,1793
msnbot.msn.com,28/Sep/2017:16:32:40,/newfarm/contact/,5,1833,1833
msnbot.msn.com,28/Sep/2017:18:01:29,/newfarm/contact/,2,1836,1836
cr1.sensis.com.au,29/Sep/2017:05:28:40,/newfarm/contact/,20,1878,1878
cbd-2032086981.bal.n,20/Aug/2017:11:49:59,/newfarm/default.htm,1,101,101
210-0-71-149.nexnet.,21/Aug/2017:15:07:14,/newfarm/default.htm,3,135,135
210-0-71-149.nexnet.,21/Aug/2017:15:09:34,/newfarm/default.htm,13,135,135
cust0119.qld01.datac,21/Aug/2017:21:43:20,/newfarm/default.htm,7,148,148
203-206-18-174.dyn.i,22/Aug/2017:08:08:09,/newfarm/default.htm,1,164,164
spider-66-249-66-137.,22/Aug/2017:08:08:11,/newfarm/default.htm,1,165,165
spider-66-249-66-137.,22/Aug/2017:08:08:11,/newfarm/default.htm,2,165,165
210-0-71-145.nexnet.,22/Aug/2017:11:23:44,/newfarm/default.htm,13,177,177
c210-49-70-237.ipswc,22/Aug/2017:19:31:22,/newfarm/default.htm,9,193,193
syd_ca01,24/Aug/2017:20:57:03,/newfarm/default.htm,1,254,254
61.88.211.150,26/Aug/2017:15:57:38,/newfarm/default.htm,1,306,306
cbd-203-45-204-113.q,26/Aug/2017:20:20:34,/newfarm/default.htm,1,313,313
cbd-147-10-80-62.qld,27/Aug/2017:06:40:49,/newfarm/default.htm,13,338,338
cbd-60-231-80-137.ql,27/Aug/2017:16:14:24,/newfarm/default.htm,1,370,370
abyss.brisbane.qld.g,29/Aug/2017:11:32:50,/newfarm/default.htm,7,474,474
globali.adsl.onthenet,29/Aug/2017:15:49:21,/newfarm/default.htm,1,488,488
deaax2-012.dialup.op,29/Aug/2017:17:15:33,/newfarm/default.htm,1,499,499
65.57.245.11,30/Aug/2017:05:41:14,/newfarm/default.htm,2,520,520
cbd-144-131-208-80.q,30/Aug/2017:16:10:33,/newfarm/default.htm,9,535,535
203.110.148.187,03/Sep/2017:11:15:27,/newfarm/default.htm,3,598,598
proxy2.alwaysonline.,03/Sep/2017:21:12:49,/newfarm/default.htm,1,611,611
client-200.106.108.1,05/Sep/2017:08:41:03,/newfarm/default.htm,3,671,671
client-200.106.108.1,05/Sep/2017:08:59:01,/newfarm/default.htm,6,674,674
myponga0.connect.com,06/Sep/2017:13:28:19,/newfarm/default.htm,1,751,751
cbd-203-45-253-10.ql,07/Sep/2017:11:15:50,/newfarm/default.htm,11,806,806
cbd-203-45-253-10.ql,07/Sep/2017:12:08:13,/newfarm/default.htm,1,809,809
cbd-203-45-253-10.ql,07/Sep/2017:12:40:55,/newfarm/default.htm,7,812,812
cbd-203-45-253-10.ql,09/Sep/2017:00:29:31,/newfarm/default.htm,1,865,865
visp.inabox.net,10/Sep/2017:09:23:08,/newfarm/default.htm,3,912,912
ppp100-240.lns1.bne1,10/Sep/2017:09:29:33,/newfarm/default.htm,1,913,913
eth583.qld.aadsl.inte,10/Sep/2017:10:26:27,/newfarm/default.htm,1,915,915
65.57.245.11,10/Sep/2017:10:58:27,/newfarm/default.htm,1,917,917
squid2.citec.com.au,10/Sep/2017:13:01:45,/newfarm/default.htm,1,922,922
surtek.lnk.telstra.n,10/Sep/2017:13:39:09,/newfarm/default.htm,1,927,927
proxy2-mercury.net.q,10/Sep/2017:13:51:14,/newfarm/default.htm,1,928,928
cbd-60-231-39-56.qld,10/Sep/2017:15:16:35,/newfarm/default.htm,1,938,938
